timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773809095623,6513,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,96590,136,51,51,https://karaokeivan.com/index.php/login/,6133,0,325
1773809099854,2336,HTTP Request,200,OK,Thread Group 1-68,text,true,,97818,272,50,50,https://karaokeivan.com/index.php/login/,335,0,167
1773809099854,335,HTTP Request-0,301,Moved Permanently,Thread Group 1-68,text,true,,1220,136,50,50,http://karaokeivan.com/index.php/login/,335,0,167
1773809100190,2000,HTTP Request-1,200,OK,Thread Group 1-68,text,true,,96598,136,50,50,https://karaokeivan.com/index.php/login/,1464,0,322
1773809099354,2838,HTTP Request,200,OK,Thread Group 1-63,text,true,,97810,272,50,50,https://karaokeivan.com/index.php/login/,336,0,163
1773809099354,336,HTTP Request-0,301,Moved Permanently,Thread Group 1-63,text,true,,1220,136,50,50,http://karaokeivan.com/index.php/login/,336,0,163
1773809099691,2501,HTTP Request-1,200,OK,Thread Group 1-63,text,true,,96590,136,50,50,https://karaokeivan.com/index.php/login/,2130,0,330
1773809098054,4345,HTTP Request,200,OK,Thread Group 1-50,text,true,,97810,272,48,48,https://karaokeivan.com/index.php/login/,333,0,167
1773809098054,333,HTTP Request-0,301,Moved Permanently,Thread Group 1-50,text,true,,1220,136,48,48,http://karaokeivan.com/index.php/login/,333,0,167
1773809098388,4011,HTTP Request-1,200,OK,Thread Group 1-50,text,true,,96590,136,48,48,https://karaokeivan.com/index.php/login/,3622,0,322
1773809098754,3853,HTTP Request,200,OK,Thread Group 1-57,text,true,,97818,272,47,47,https://karaokeivan.com/index.php/login/,337,0,170
1773809098754,337,HTTP Request-0,301,Moved Permanently,Thread Group 1-57,text,true,,1221,136,47,47,http://karaokeivan.com/index.php/login/,337,0,170
1773809099092,3515,HTTP Request-1,200,OK,Thread Group 1-57,text,true,,96597,136,47,47,https://karaokeivan.com/index.php/login/,2978,0,328
1773809099456,3452,HTTP Request,200,OK,Thread Group 1-64,text,true,,97812,272,46,46,https://karaokeivan.com/index.php/login/,310,0,155
1773809099456,310,HTTP Request-0,301,Moved Permanently,Thread Group 1-64,text,true,,1221,136,46,46,http://karaokeivan.com/index.php/login/,310,0,155
1773809099767,3141,HTTP Request-1,200,OK,Thread Group 1-64,text,true,,96591,136,46,46,https://karaokeivan.com/index.php/login/,2622,0,316
1773809096856,6084,HTTP Request,200,OK,Thread Group 1-38,text,true,,97811,272,45,45,https://karaokeivan.com/index.php/login/,307,0,153
1773809096856,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-38,text,true,,1221,136,45,45,http://karaokeivan.com/index.php/login/,307,0,153
1773809097164,5776,HTTP Request-1,200,OK,Thread Group 1-38,text,true,,96590,136,45,45,https://karaokeivan.com/index.php/login/,5183,0,350
1773809098556,4463,HTTP Request,200,OK,Thread Group 1-55,text,true,,97810,272,44,44,https://karaokeivan.com/index.php/login/,339,0,170
1773809098556,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-55,text,true,,1220,136,44,44,http://karaokeivan.com/index.php/login/,339,0,170
1773809098895,4124,HTTP Request-1,200,OK,Thread Group 1-55,text,true,,96590,136,44,44,https://karaokeivan.com/index.php/login/,3669,0,356
1773809100756,2437,HTTP Request,200,OK,Thread Group 1-77,text,true,,97817,272,43,43,https://karaokeivan.com/index.php/login/,320,0,165
1773809100756,320,HTTP Request-0,301,Moved Permanently,Thread Group 1-77,text,true,,1220,136,43,43,http://karaokeivan.com/index.php/login/,320,0,165
1773809101077,2116,HTTP Request-1,200,OK,Thread Group 1-77,text,true,,96597,136,43,43,https://karaokeivan.com/index.php/login/,1504,0,351
1773809096354,6846,HTTP Request,200,OK,Thread Group 1-33,text,true,,97817,272,42,42,https://karaokeivan.com/index.php/login/,340,0,170
1773809096354,341,HTTP Request-0,301,Moved Permanently,Thread Group 1-33,text,true,,1220,136,42,42,http://karaokeivan.com/index.php/login/,340,0,170
1773809096696,6504,HTTP Request-1,200,OK,Thread Group 1-33,text,true,,96597,136,42,42,https://karaokeivan.com/index.php/login/,6058,0,323
1773809097456,5912,HTTP Request,200,OK,Thread Group 1-44,text,true,,97818,272,41,41,https://karaokeivan.com/index.php/login/,308,0,152
1773809097456,308,HTTP Request-0,301,Moved Permanently,Thread Group 1-44,text,true,,1221,136,41,41,http://karaokeivan.com/index.php/login/,308,0,152
1773809097772,5596,HTTP Request-1,200,OK,Thread Group 1-44,text,true,,96597,136,41,41,https://karaokeivan.com/index.php/login/,5011,0,352
1773809100956,2438,HTTP Request,200,OK,Thread Group 1-79,text,true,,97811,272,40,40,https://karaokeivan.com/index.php/login/,340,0,169
1773809100956,340,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,1220,136,40,40,http://karaokeivan.com/index.php/login/,340,0,169
1773809101298,2096,HTTP Request-1,200,OK,Thread Group 1-79,text,true,,96591,136,40,40,https://karaokeivan.com/index.php/login/,1676,0,359
1773809100171,3364,HTTP Request,200,OK,Thread Group 1-71,text,true,,97810,272,39,39,https://karaokeivan.com/index.php/login/,338,0,169
1773809100171,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-71,text,true,,1220,136,39,39,http://karaokeivan.com/index.php/login/,338,0,169
1773809100511,3024,HTTP Request-1,200,OK,Thread Group 1-71,text,true,,96590,136,39,39,https://karaokeivan.com/index.php/login/,2636,0,328
1773809100857,2911,HTTP Request,200,OK,Thread Group 1-78,text,true,,97810,272,38,38,https://karaokeivan.com/index.php/login/,310,0,155
1773809100857,310,HTTP Request-0,301,Moved Permanently,Thread Group 1-78,text,true,,1220,136,38,38,http://karaokeivan.com/index.php/login/,310,0,155
1773809101169,2599,HTTP Request-1,200,OK,Thread Group 1-78,text,true,,96590,136,38,38,https://karaokeivan.com/index.php/login/,2167,0,352
1773809101056,2834,HTTP Request,200,OK,Thread Group 1-80,text,true,,97811,272,37,37,https://karaokeivan.com/index.php/login/,302,0,150
1773809101056,302,HTTP Request-0,301,Moved Permanently,Thread Group 1-80,text,true,,1220,136,37,37,http://karaokeivan.com/index.php/login/,302,0,150
1773809101360,2530,HTTP Request-1,200,OK,Thread Group 1-80,text,true,,96591,136,37,37,https://karaokeivan.com/index.php/login/,2134,0,329
1773809098355,5587,HTTP Request,200,OK,Thread Group 1-53,text,true,,97811,272,36,36,https://karaokeivan.com/index.php/login/,340,0,168
1773809098355,340,HTTP Request-0,301,Moved Permanently,Thread Group 1-53,text,true,,1221,136,36,36,http://karaokeivan.com/index.php/login/,340,0,168
1773809098696,5246,HTTP Request-1,200,OK,Thread Group 1-53,text,true,,96590,136,36,36,https://karaokeivan.com/index.php/login/,4752,0,407
1773809100354,3811,HTTP Request,200,OK,Thread Group 1-73,text,true,,97810,272,35,35,https://karaokeivan.com/index.php/login/,306,0,153
1773809100354,306,HTTP Request-0,301,Moved Permanently,Thread Group 1-73,text,true,,1220,136,35,35,http://karaokeivan.com/index.php/login/,306,0,153
1773809100661,3504,HTTP Request-1,200,OK,Thread Group 1-73,text,true,,96590,136,35,35,https://karaokeivan.com/index.php/login/,3133,0,327
1773809097955,6311,HTTP Request,200,OK,Thread Group 1-49,text,true,,97811,272,34,34,https://karaokeivan.com/index.php/login/,307,0,152
1773809097955,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-49,text,true,,1221,136,34,34,http://karaokeivan.com/index.php/login/,307,0,152
1773809098263,6003,HTTP Request-1,200,OK,Thread Group 1-49,text,true,,96590,136,34,34,https://karaokeivan.com/index.php/login/,5619,0,314
1773809099054,5329,HTTP Request,200,OK,Thread Group 1-60,text,true,,97811,272,33,33,https://karaokeivan.com/index.php/login/,307,0,153
1773809099054,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-60,text,true,,1220,136,33,33,http://karaokeivan.com/index.php/login/,307,0,153
1773809099362,5021,HTTP Request-1,200,OK,Thread Group 1-60,text,true,,96591,136,33,33,https://karaokeivan.com/index.php/login/,4640,0,337
1773809101566,2877,HTTP Request,200,OK,Thread Group 1-85,text,true,,97810,272,32,32,https://karaokeivan.com/index.php/login/,341,0,169
1773809101566,342,HTTP Request-0,301,Moved Permanently,Thread Group 1-85,text,true,,1220,136,32,32,http://karaokeivan.com/index.php/login/,341,0,169
1773809101908,2535,HTTP Request-1,200,OK,Thread Group 1-85,text,true,,96590,136,32,32,https://karaokeivan.com/index.php/login/,2137,0,333
1773809101456,3302,HTTP Request,200,OK,Thread Group 1-84,text,true,,97810,272,31,31,https://karaokeivan.com/index.php/login/,303,0,154
1773809101456,303,HTTP Request-0,301,Moved Permanently,Thread Group 1-84,text,true,,1220,136,31,31,http://karaokeivan.com/index.php/login/,303,0,154
1773809101760,2998,HTTP Request-1,200,OK,Thread Group 1-84,text,true,,96590,136,31,31,https://karaokeivan.com/index.php/login/,2623,0,321
1773809099957,4848,HTTP Request,200,OK,Thread Group 1-69,text,true,,97817,272,30,30,https://karaokeivan.com/index.php/login/,307,0,150
1773809099957,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-69,text,true,,1220,136,30,30,http://karaokeivan.com/index.php/login/,307,0,150
1773809100265,4540,HTTP Request-1,200,OK,Thread Group 1-69,text,true,,96597,136,30,30,https://karaokeivan.com/index.php/login/,3983,0,322
1773809103064,1813,HTTP Request,200,OK,Thread Group 1-100,text,true,,97811,272,30,30,https://karaokeivan.com/index.php/login/,307,0,154
1773809103064,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,1220,136,30,30,http://karaokeivan.com/index.php/login/,307,0,154
1773809103372,1505,HTTP Request-1,200,OK,Thread Group 1-100,text,true,,96591,136,30,30,https://karaokeivan.com/index.php/login/,1127,0,325
1773809099655,5323,HTTP Request,200,OK,Thread Group 1-66,text,true,,97811,272,28,28,https://karaokeivan.com/index.php/login/,306,0,153
1773809099655,306,HTTP Request-0,301,Moved Permanently,Thread Group 1-66,text,true,,1221,136,28,28,http://karaokeivan.com/index.php/login/,306,0,153
1773809099962,5016,HTTP Request-1,200,OK,Thread Group 1-66,text,true,,96590,136,28,28,https://karaokeivan.com/index.php/login/,4633,0,323
1773809098158,6923,HTTP Request,200,OK,Thread Group 1-51,text,true,,97811,272,27,27,https://karaokeivan.com/index.php/login/,312,0,156
1773809098158,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-51,text,true,,1221,136,27,27,http://karaokeivan.com/index.php/login/,312,0,156
1773809098471,6610,HTTP Request-1,200,OK,Thread Group 1-51,text,true,,96590,136,27,27,https://karaokeivan.com/index.php/login/,6177,0,354
1773809102463,2826,HTTP Request,200,OK,Thread Group 1-94,text,true,,97817,272,26,26,https://karaokeivan.com/index.php/login/,308,0,155
1773809102463,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-94,text,true,,1220,136,26,26,http://karaokeivan.com/index.php/login/,308,0,155
1773809102773,2516,HTTP Request-1,200,OK,Thread Group 1-94,text,true,,96597,136,26,26,https://karaokeivan.com/index.php/login/,1975,0,324
1773809100556,4833,HTTP Request,200,OK,Thread Group 1-75,text,true,,97810,272,25,25,https://karaokeivan.com/index.php/login/,309,0,157
1773809100556,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-75,text,true,,1220,136,25,25,http://karaokeivan.com/index.php/login/,309,0,157
1773809100866,4523,HTTP Request-1,200,OK,Thread Group 1-75,text,true,,96590,136,25,25,https://karaokeivan.com/index.php/login/,4145,0,3346
1773809099555,5913,HTTP Request,200,OK,Thread Group 1-65,text,true,,97818,272,24,24,https://karaokeivan.com/index.php/login/,310,0,154
1773809099555,310,HTTP Request-0,301,Moved Permanently,Thread Group 1-65,text,true,,1220,136,24,24,http://karaokeivan.com/index.php/login/,310,0,154
1773809099866,5602,HTTP Request-1,200,OK,Thread Group 1-65,text,true,,96598,136,24,24,https://karaokeivan.com/index.php/login/,5009,0,349
1773809102161,3368,HTTP Request,200,OK,Thread Group 1-91,text,true,,97810,272,23,23,https://karaokeivan.com/index.php/login/,309,0,156
1773809102161,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,1220,136,23,23,http://karaokeivan.com/index.php/login/,309,0,156
1773809102471,3058,HTTP Request-1,200,OK,Thread Group 1-91,text,true,,96590,136,23,23,https://karaokeivan.com/index.php/login/,2660,0,344
1773809098655,6929,HTTP Request,200,OK,Thread Group 1-56,text,true,,97810,272,22,22,https://karaokeivan.com/index.php/login/,311,0,156
1773809098655,311,HTTP Request-0,301,Moved Permanently,Thread Group 1-56,text,true,,1220,136,22,22,http://karaokeivan.com/index.php/login/,311,0,156
1773809098966,6618,HTTP Request-1,200,OK,Thread Group 1-56,text,true,,96590,136,22,22,https://karaokeivan.com/index.php/login/,6183,0,366
1773809100457,5394,HTTP Request,200,OK,Thread Group 1-74,text,true,,97811,272,21,21,https://karaokeivan.com/index.php/login/,310,0,154
1773809100457,310,HTTP Request-0,301,Moved Permanently,Thread Group 1-74,text,true,,1221,136,21,21,http://karaokeivan.com/index.php/login/,310,0,154
1773809100768,5083,HTTP Request-1,200,OK,Thread Group 1-74,text,true,,96590,136,21,21,https://karaokeivan.com/index.php/login/,4674,0,360
1773809101657,4313,HTTP Request,200,OK,Thread Group 1-86,text,true,,97811,272,20,20,https://karaokeivan.com/index.php/login/,309,0,156
1773809101657,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-86,text,true,,1220,136,20,20,http://karaokeivan.com/index.php/login/,309,0,156
1773809101968,4002,HTTP Request-1,200,OK,Thread Group 1-86,text,true,,96591,136,20,20,https://karaokeivan.com/index.php/login/,3628,0,326
1773809102055,3967,HTTP Request,200,OK,Thread Group 1-90,text,true,,97811,272,19,19,https://karaokeivan.com/index.php/login/,342,0,166
1773809102055,342,HTTP Request-0,301,Moved Permanently,Thread Group 1-90,text,true,,1221,136,19,19,http://karaokeivan.com/index.php/login/,342,0,166
1773809102398,3624,HTTP Request-1,200,OK,Thread Group 1-90,text,true,,96590,136,19,19,https://karaokeivan.com/index.php/login/,3196,0,380
1773809102653,3378,HTTP Request,200,OK,Thread Group 1-96,text,true,,97810,272,18,18,https://karaokeivan.com/index.php/login/,340,0,171
1773809102653,340,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,1220,136,18,18,http://karaokeivan.com/index.php/login/,340,0,171
1773809102994,3037,HTTP Request-1,200,OK,Thread Group 1-96,text,true,,96590,136,18,18,https://karaokeivan.com/index.php/login/,2626,0,321
1773809099255,6855,HTTP Request,200,OK,Thread Group 1-62,text,true,,97811,272,17,17,https://karaokeivan.com/index.php/login/,313,0,153
1773809099255,313,HTTP Request-0,301,Moved Permanently,Thread Group 1-62,text,true,,1221,136,17,17,http://karaokeivan.com/index.php/login/,313,0,153
1773809099569,6541,HTTP Request-1,200,OK,Thread Group 1-62,text,true,,96590,136,17,17,https://karaokeivan.com/index.php/login/,6136,0,328
1773809100056,6360,HTTP Request,200,OK,Thread Group 1-70,text,true,,97810,272,16,16,https://karaokeivan.com/index.php/login/,331,0,164
1773809100056,331,HTTP Request-0,301,Moved Permanently,Thread Group 1-70,text,true,,1220,136,16,16,http://karaokeivan.com/index.php/login/,331,0,164
1773809100388,6028,HTTP Request-1,200,OK,Thread Group 1-70,text,true,,96590,136,16,16,https://karaokeivan.com/index.php/login/,5635,0,318
1773809099757,6804,HTTP Request,200,OK,Thread Group 1-67,text,true,,97811,272,15,15,https://karaokeivan.com/index.php/login/,308,0,155
1773809099757,308,HTTP Request-0,301,Moved Permanently,Thread Group 1-67,text,true,,1220,136,15,15,http://karaokeivan.com/index.php/login/,308,0,155
1773809100066,6495,HTTP Request-1,200,OK,Thread Group 1-67,text,true,,96591,136,15,15,https://karaokeivan.com/index.php/login/,6119,0,317
1773809100657,5923,HTTP Request,200,OK,Thread Group 1-76,text,true,,97818,272,14,14,https://karaokeivan.com/index.php/login/,312,0,151
1773809100657,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-76,text,true,,1221,136,14,14,http://karaokeivan.com/index.php/login/,312,0,151
1773809100970,5610,HTTP Request-1,200,OK,Thread Group 1-76,text,true,,96597,136,14,14,https://karaokeivan.com/index.php/login/,5015,0,3352
1773809101256,5440,HTTP Request,200,OK,Thread Group 1-82,text,true,,97810,272,13,13,https://karaokeivan.com/index.php/login/,312,0,155
1773809101256,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-82,text,true,,1220,136,13,13,http://karaokeivan.com/index.php/login/,312,0,155
1773809101569,5127,HTTP Request-1,200,OK,Thread Group 1-82,text,true,,96590,136,13,13,https://karaokeivan.com/index.php/login/,4706,0,355
1773809102557,4477,HTTP Request,200,OK,Thread Group 1-95,text,true,,97810,272,12,12,https://karaokeivan.com/index.php/login/,383,0,213
1773809102557,383,HTTP Request-0,301,Moved Permanently,Thread Group 1-95,text,true,,1220,136,12,12,http://karaokeivan.com/index.php/login/,383,0,213
1773809102941,4093,HTTP Request-1,200,OK,Thread Group 1-95,text,true,,96590,136,12,12,https://karaokeivan.com/index.php/login/,3671,0,352
1773809101755,5338,HTTP Request,200,OK,Thread Group 1-87,text,true,,97818,272,11,11,https://karaokeivan.com/index.php/login/,310,0,154
1773809101755,310,HTTP Request-0,301,Moved Permanently,Thread Group 1-87,text,true,,1220,136,11,11,http://karaokeivan.com/index.php/login/,310,0,154
1773809102066,5027,HTTP Request-1,200,OK,Thread Group 1-87,text,true,,96598,136,11,11,https://karaokeivan.com/index.php/login/,4486,0,342
1773809100255,6913,HTTP Request,200,OK,Thread Group 1-72,text,true,,97812,272,10,10,https://karaokeivan.com/index.php/login/,306,0,154
1773809100255,306,HTTP Request-0,301,Moved Permanently,Thread Group 1-72,text,true,,1221,136,10,10,http://karaokeivan.com/index.php/login/,306,0,154
1773809100562,6606,HTTP Request-1,200,OK,Thread Group 1-72,text,true,,96591,136,10,10,https://karaokeivan.com/index.php/login/,6183,0,357
1773809101856,5315,HTTP Request,200,OK,Thread Group 1-88,text,true,,97810,272,9,9,https://karaokeivan.com/index.php/login/,312,0,154
1773809101856,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,1220,136,9,9,http://karaokeivan.com/index.php/login/,312,0,154
1773809102169,5002,HTTP Request-1,200,OK,Thread Group 1-88,text,true,,96590,136,9,9,https://karaokeivan.com/index.php/login/,4625,0,323
1773809101166,6400,HTTP Request,200,OK,Thread Group 1-81,text,true,,97810,272,8,8,https://karaokeivan.com/index.php/login/,309,0,154
1773809101166,309,HTTP Request-0,301,Moved Permanently,Thread Group 1-81,text,true,,1220,136,8,8,http://karaokeivan.com/index.php/login/,309,0,154
1773809101476,6090,HTTP Request-1,200,OK,Thread Group 1-81,text,true,,96590,136,8,8,https://karaokeivan.com/index.php/login/,5662,0,346
1773809102257,5478,HTTP Request,200,OK,Thread Group 1-92,text,true,,97818,272,7,7,https://karaokeivan.com/index.php/login/,345,0,172
1773809102257,345,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,1220,136,7,7,http://karaokeivan.com/index.php/login/,345,0,172
1773809102603,5132,HTTP Request-1,200,OK,Thread Group 1-92,text,true,,96598,136,7,7,https://karaokeivan.com/index.php/login/,4514,0,352
1773809102859,4939,HTTP Request,200,OK,Thread Group 1-98,text,true,,97810,272,6,6,https://karaokeivan.com/index.php/login/,339,0,169
1773809102859,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,1220,136,6,6,http://karaokeivan.com/index.php/login/,339,0,169
1773809103199,4599,HTTP Request-1,200,OK,Thread Group 1-98,text,true,,96590,136,6,6,https://karaokeivan.com/index.php/login/,4172,0,348
1773809102762,5329,HTTP Request,200,OK,Thread Group 1-97,text,true,,97818,272,5,5,https://karaokeivan.com/index.php/login/,313,0,154
1773809102762,313,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,1221,136,5,5,http://karaokeivan.com/index.php/login/,313,0,154
1773809103076,5015,HTTP Request-1,200,OK,Thread Group 1-97,text,true,,96597,136,5,5,https://karaokeivan.com/index.php/login/,4468,0,317
1773809101356,6828,HTTP Request,200,OK,Thread Group 1-83,text,true,,97812,272,4,4,https://karaokeivan.com/index.php/login/,304,0,152
1773809101356,305,HTTP Request-0,301,Moved Permanently,Thread Group 1-83,text,true,,1221,136,4,4,http://karaokeivan.com/index.php/login/,304,0,152
1773809101662,6522,HTTP Request-1,200,OK,Thread Group 1-83,text,true,,96591,136,4,4,https://karaokeivan.com/index.php/login/,6138,0,324
1773809101953,6349,HTTP Request,200,OK,Thread Group 1-89,text,true,,97817,272,3,3,https://karaokeivan.com/index.php/login/,312,0,153
1773809101953,312,HTTP Request-0,301,Moved Permanently,Thread Group 1-89,text,true,,1220,136,3,3,http://karaokeivan.com/index.php/login/,312,0,153
1773809102266,6036,HTTP Request-1,200,OK,Thread Group 1-89,text,true,,96597,136,3,3,https://karaokeivan.com/index.php/login/,5469,0,321
1773809102954,5836,HTTP Request,200,OK,Thread Group 1-99,text,true,,97811,272,2,2,https://karaokeivan.com/index.php/login/,314,0,158
1773809102954,314,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,1221,136,2,2,http://karaokeivan.com/index.php/login/,314,0,158
1773809103269,5521,HTTP Request-1,200,OK,Thread Group 1-99,text,true,,96590,136,2,2,https://karaokeivan.com/index.php/login/,5132,0,326
1773809102352,7039,HTTP Request,200,OK,Thread Group 1-93,text,true,,97811,272,1,1,https://karaokeivan.com/index.php/login/,403,0,156
1773809102352,403,HTTP Request-0,301,Moved Permanently,Thread Group 1-93,text,true,,1221,136,1,1,http://karaokeivan.com/index.php/login/,403,0,156
1773809102755,6636,HTTP Request-1,200,OK,Thread Group 1-93,text,true,,96590,136,1,1,https://karaokeivan.com/index.php/login/,6202,0,355
